entropy,numDigits,urlLength,numParams,hasHttp,hasHttps,urlIsLive,bodyLength,numTitles,numImages,numLinks,scriptLength,specialChars,ext,dsr,dse,sscr,sbr,bscr,num_%20,num_@,has_ip,Class
-3.787143961,0,19,0,TRUE,FALSE,FALSE,44549,92,19,90,16914,11448,com,0,0,1.477463312,0.379671822,0.256975465,0,0,0,phishing_url1
-4.156397771,8,59,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,list,0,0,0,0,0,0,0,0,phishing_url1
-4.20063896,17,66,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a,0,0,0,0,0,0,0,0,phishing_url1
-4.328865863,33,124,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a,0,0,0,0,0,0,0,0,phishing_url1
-4.54242306,56,199,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a,0,0,0,0,0,0,0,0,phishing_url1
-4.064392248,0,41,0,TRUE,FALSE,FALSE,25089,1,0,71,11815,6538,com,0,0,1.807127562,0.470923512,0.260592291,0,0,0,phishing_url1
-3.614369446,0,18,0,TRUE,FALSE,FALSE,602189,3,15,207,576434,138884,com,0,0,4.150470897,0.957231035,0.230631911,0,0,0,phishing_url1
-4.947181739,18,266,6,TRUE,FALSE,FALSE,92,1,0,0,0,18,php?t71327+liberian+war+date&amp;hlen&amp;ctclnk&amp;cd9<,0,0,0,0,0.195652174,0,0,0,phishing_url1
-4.539096883,6,117,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,aspstylecolor:black,0,0,0,0,0,0,0,0,phishing_url1
-4.055717137,21,65,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2f12fhi2fworld2fafrica2f21342202estm3e,0,0,0,0,0,0,0,0,phishing_url1
-4.242789945,0,87,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.242789945,0,87,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.242789945,0,87,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.242789945,0,87,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.977916875,0,31,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-4.021268495,0,29,0,TRUE,FALSE,FALSE,438152,22,30,87,303524,118810,com,0,0,2.554700783,0.692736767,0.271161606,0,0,0,phishing_url1
-3.637198735,0,32,0,TRUE,FALSE,FALSE,7,0,0,0,0,0,it,0,0,0,0,0,0,0,0,phishing_url1
-4.462992774,10,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.506105796,7,55,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"stmhence,i",0,0,0,0,0,0,0,0,phishing_url1
-4.462992774,10,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.820888851,0,21,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.308095446,8,135,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,html_________________________________________________________________don't,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-3.697845823,0,22,0,TRUE,FALSE,FALSE,60621,2,1,41,40151,16768,com,0,0,2.394501431,0.662328236,0.276603817,0,0,0,phishing_url1
-4.649758102,8,41,1,TRUE,FALSE,FALSE,8,0,1,0,0,1,za?di1054&xapid2083,0,0,0,0,0.125,0,0,0,phishing_url1
-4.231228042,0,67,0,TRUE,FALSE,FALSE,1070,0,0,0,952,317,com<,0,0,3.003154574,0.889719626,0.296261682,0,0,0,phishing_url1
-4.777631881,48,150,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html<,0,0,0,0,0,0,0,0,phishing_url1
-4.580932998,26,142,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html<,0,0,0,0,0,0,0,0,phishing_url1
-4.841136135,13,124,0,TRUE,FALSE,FALSE,154,1,0,0,0,28,htm,0,0,0,0,0.181818182,0,1,0,phishing_url1
-4.903159299,14,137,1,TRUE,FALSE,FALSE,156,1,0,0,0,28,htm,0,0,0,0,0.179487179,0,1,0,phishing_url1
-4.398364553,14,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.870958563,8,71,2,TRUE,FALSE,FALSE,255,0,0,0,149,91,php?id861519&tkn8lamkgom&m1<a,0,0,1.637362637,0.584313725,0.356862745,0,0,0,phishing_url1
-4.906701636,8,74,2,TRUE,FALSE,FALSE,255,0,0,0,149,91,"php?id861519&tkn8lamkgom&m1"">aol",0,0,1.637362637,0.584313725,0.356862745,0,0,0,phishing_url1
-4.286258254,20,106,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,home,0,0,0,0,0,0,0,0,phishing_url1
-4.245391812,26,76,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fwww2ecbsnews2ecom2fstories2f19992f112f012firan2fmain497782eshtml3e,0,0,0,0,0,0,0,0,phishing_url1
-4.245391812,26,76,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fwww2ecbsnews2ecom2fstories2f19992f112f012firan2fmain497782eshtml3e,0,0,0,0,0,0,0,0,phishing_url1
-3.914214908,0,45,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,the,0,0,0,0,0,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.579016943,24,134,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a,0,0,0,0,0,0,0,0,phishing_url1
-4.602381848,9,57,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"stm20hence,i",0,0,0,0,0,0,0,0,phishing_url1
-4.043057694,0,34,0,TRUE,FALSE,FALSE,5536,0,0,0,5455,1885,aspx,0,0,2.893899204,0.985368497,0.340498555,0,0,0,phishing_url1
-3.681880803,2,19,0,TRUE,FALSE,FALSE,9551,13,20,130,7761,3195,com,0,0,2.429107981,0.81258507,0.334519946,0,0,0,phishing_url1
-3.616874606,0,17,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.457944182,6,70,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">yahoo!",0,0,0,0,0,0,0,0,phishing_url1
-4.457944182,6,70,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">yahoo!",0,0,0,0,0,0,0,0,phishing_url1
-3.895638808,0,36,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-4.172728778,8,57,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,list,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-4.489912495,10,61,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.321157232,0,49,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html?userkennth_uman,0,0,0,0,0,0,0,0,phishing_url1
-4.497993814,6,111,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">make",0,0,0,0,0,0,0,0,phishing_url1
-3.861983513,0,33,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.161211729,8,53,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,list,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-4.614394501,21,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_50c99bf8175b9d34ad8c3eab948495ff--,0,0,0,0,0,0,0,0,phishing_url1
-4.407144459,1,51,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html?userkolajohnsons1,0,0,0,0,0,0,0,0,phishing_url1
-4.027518266,0,32,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-4.437700761,9,57,0,TRUE,FALSE,FALSE,1015783,2,1,229,223729,245251,html,0,0,0.912245006,0.220252751,0.241440347,0,0,0,phishing_url1
-4.656378525,12,121,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,php?id6979after,0,0,0,0,0,0,0,0,phishing_url1
-4.425527612,12,140,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,html),0,0,0,0,0,0,0,0,phishing_url1
-4.230914298,28,56,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com20--0-1518937217-1166557555:66057--,0,0,0,0,0,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.657777804,19,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_427f6daf506ceda1959fc208814dfbaa--,0,0,0,0,0,0,0,0,phishing_url1
-4.10231254,0,45,0,TRUE,FALSE,FALSE,75,0,0,0,89,25,es,0,0,3.56,1.186666667,0.333333333,0,0,0,phishing_url1
-3.917145713,7,280,32,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm<,0,0,0,0,0,0,0,0,phishing_url1
-4.462030971,1,57,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,aspx?icid3dclub_wlmailtextlink',0,0,0,0,0,0,0,0,phishing_url1
-4.014438731,0,35,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,asp,0,0,0,0,0,0,0,0,phishing_url1
-3.977916875,0,31,0,TRUE,FALSE,FALSE,9915,18,9,62,5726,2758,za,0,0,2.076142132,0.577508825,0.278164397,0,0,0,phishing_url1
-2.993629613,0,90,0,TRUE,FALSE,FALSE,4368,4,3,63,1881,1040,org,0,0,1.808653846,0.430631868,0.238095238,0,0,0,phishing_url1
-4.000617924,0,56,0,FALSE,TRUE,FALSE,99,1,0,0,0,18,net,0,0,0,0,0.181818182,0,0,0,phishing_url1
-3.737932272,0,46,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,mx,0,0,0,0,0,0,0,0,phishing_url1
-3.998734235,0,51,0,TRUE,FALSE,FALSE,3306,4,3,33,2417,871,mx,0,0,2.774971297,0.731094979,0.263460375,0,0,0,phishing_url1
-3.78346519,0,25,0,TRUE,FALSE,FALSE,1925,9,0,2,958,402,com,0,0,2.383084577,0.497662338,0.208831169,0,0,0,phishing_url1
-4.222794209,0,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.264637807,26,84,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2fhi2fenglish2fworld2fafrica2fnewsid5f9090002f9099722estm,0,0,0,0,0,0,0,0,phishing_url1
-4.378334947,26,84,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2fhi2fenglish2fworld2fafrica2fnewsid5f8770002f8771132estm,0,0,0,0,0,0,0,0,phishing_url1
-4.221213196,20,70,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2f22fhi2fprogrammes2fpanorama2f40071912estm,0,0,0,0,0,0,0,0,phishing_url1
-4.654380182,7,100,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm<,0,0,0,0,0,0,0,0,phishing_url1
-4.69406194,3,74,2,TRUE,FALSE,FALSE,60591,2,1,41,40121,16755,aspx?q3dwindows+vista&mkt3den-us&form3dqbre',0,0,2.394568785,0.662161047,0.276526217,0,0,0,phishing_url1
-4.684757913,24,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_629a3198eb3c3ad53d9348fb4783700f--,0,0,0,0,0,0,0,0,phishing_url1
-4.405932127,8,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.417362635,14,66,0,TRUE,FALSE,FALSE,4605,8,2,69,3236,1274,"well,",0,0,2.540031397,0.702714441,0.276655809,0,0,0,phishing_url1
-3.828237502,0,27,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,za,0,0,0,0,0,0,0,0,phishing_url1
-4.055717137,21,65,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2f12fhi2fworld2fafrica2f21342202estm3e,0,0,0,0,0,0,0,0,phishing_url1
-4.685469162,8,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmbefore,0,0,0,0,0,0,0,0,phishing_url1
-4.16070893,12,60,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.651543945,19,137,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_5d3092d6d5fe0a89bb78d40ddefe23e7--,0,0,0,0,0,0,0,0,phishing_url1
-4.120271662,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"hkattention,thank",0,0,0,0,0,0,0,0,phishing_url1
-3.642489673,0,23,0,TRUE,FALSE,FALSE,104431,2,0,26,98637,20367,net,0,0,4.842981293,0.94451839,0.195028296,0,0,0,phishing_url1
-3.784941827,0,21,0,TRUE,FALSE,FALSE,493,0,0,0,494,9,com,0,0,54.88888889,1.002028398,0.018255578,0,0,0,phishing_url1
-4.402789885,7,49,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,phishing_url1
-3.637198735,0,32,0,TRUE,FALSE,FALSE,7,0,0,0,0,0,it,0,0,0,0,0,0,0,0,phishing_url1
-3.594465637,0,21,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4145,com,0,0,1.300603136,0.535086849,0.411414392,0,0,0,phishing_url1
-3.594465637,0,21,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4144,com,0,0,1.300916988,0.535086849,0.411315136,0,0,0,phishing_url1
-3.653107168,1,24,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http-equiv3dcontent-type,0,0,0,0,0,0,0,0,phishing_url1
-3.763342488,1,26,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,"http-equiv3d""content-type""",0,0,0,0,0,0,0,0,phishing_url1
-4.046439345,0,40,0,FALSE,TRUE,FALSE,1094,2,0,0,0,256,aspx,0,0,0,0,0.234003656,0,0,0,phishing_url1
-4.626579245,5,97,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"html"">jib",0,0,0,0,0,0,0,0,phishing_url1
-4.06610894,0,28,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">all-new",0,0,0,0,0,0,0,0,phishing_url1
-3.795088586,2,23,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com20,0,0,0,0,0,0,0,0,phishing_url1
-3.697845823,0,22,0,TRUE,FALSE,FALSE,60621,2,1,41,40151,16767,com,0,0,2.394644242,0.662328236,0.276587321,0,0,0,phishing_url1
-4.328865863,33,124,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a,0,0,0,0,0,0,0,0,phishing_url1
-4.512901327,40,147,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a,0,0,0,0,0,0,0,0,phishing_url1
-5.028974072,13,139,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,"jsp?adel3dd3sppz6wyld7%2fd1dxmxp%2bbxoor4ycdmonmtwauiznjh6q2wgrcnxuw%3d%3d&pi3dy_mail_textlink"">click",0,0,0,0,0,0,0,0,phishing_url1
-4.608575598,4,71,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,shtml?bxxcyxfyag,0,0,0,0,0,0,0,0,phishing_url1
-3.795088586,0,23,0,TRUE,FALSE,FALSE,58412,2,1,39,37944,16130,za,0,0,2.352386857,0.649592549,0.276141889,0,0,0,phishing_url1
-4.695583022,8,161,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4144,"htm;%27%29;""",0,0,1.300916988,0.535086849,0.411315136,0,0,0,phishing_url1
-4.662645536,8,158,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4145,"htm;%27%29;""",0,0,1.300603136,0.535086849,0.411414392,0,0,0,phishing_url1
-3.840018266,0,32,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"ca""><b>yahoo!",0,0,0,0,0,0,0,0,phishing_url1
-3.933783409,8,40,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-3.787143961,0,19,0,TRUE,FALSE,FALSE,44549,92,19,90,16914,11448,com,0,0,1.477463312,0.379671822,0.256975465,0,0,0,phishing_url1
-4.465018266,4,64,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"fr""",0,0,0,0,0,0,1,0,phishing_url1
-3.879664005,0,22,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com',0,0,0,0,0,0,0,0,phishing_url1
-3.787143961,0,19,0,TRUE,FALSE,FALSE,44549,92,19,90,16914,11448,com,0,0,1.477463312,0.379671822,0.256975465,0,0,0,phishing_url1
-3.787143961,0,19,0,TRUE,FALSE,FALSE,44549,92,19,90,16914,11448,com,0,0,1.477463312,0.379671822,0.256975465,0,0,0,phishing_url1
-4.394833067,8,120,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htmlsince,0,0,0,0,0,0,0,0,phishing_url1
-4.822441704,21,88,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,aspx?versionid5d21c51a-b161-4314-9b0e-4911fb2b2e6d,0,0,0,0,0,0,0,0,phishing_url1
-4.264637807,26,84,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2fhi2fenglish2fworld2fafrica2fnewsid5f9090002f9099722estm,0,0,0,0,0,0,0,0,phishing_url1
-4.378334947,26,84,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fnews2ebbc2eco2euk2fhi2fenglish2fworld2fafrica2fnewsid5f8770002f8771132estm,0,0,0,0,0,0,0,0,phishing_url1
-3.820888851,0,21,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.62346519,0,25,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,info,0,0,0,0,0,0,0,0,phishing_url1
-4.433634982,5,42,0,TRUE,FALSE,FALSE,11209,12,17,65,5126,2505,php?id49641,0,0,2.046307385,0.457311089,0.223481131,0,0,0,phishing_url1
-4.717190168,5,55,0,TRUE,FALSE,FALSE,11209,12,17,65,5126,2500,"php?id49641regards,vasil",0,0,2.0504,0.457311089,0.223035061,0,0,0,phishing_url1
-4.032303243,0,27,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,de,0,0,0,0,0,0,0,0,phishing_url1
-4.459929159,2,106,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"html"">new",0,0,0,0,0,0,0,0,phishing_url1
-4.764736527,37,116,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.483555755,10,60,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.302449863,0,42,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.795088586,2,23,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com20,0,0,0,0,0,0,0,0,phishing_url1
-4.422660583,0,59,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,aspx?localefr-fr,0,0,0,0,0,0,0,0,phishing_url1
-4.295274042,0,77,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,1,0,phishing_url1
-4.214711066,0,80,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,1,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.402789885,7,49,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,phishing_url1
-4.462992774,10,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.414717001,6,32,0,FALSE,FALSE,FALSE,0,0,0,0,0,0,http3a2f2fwww2ekataweb2eit2ffoto,0,0,0,0,0,0,0,0,phishing_url1
-3.477217001,0,32,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"freesurf,",0,0,0,0,0,0,0,0,phishing_url1
-3.726474118,0,28,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-4.565448372,8,52,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm>to,0,0,0,0,0,0,0,0,phishing_url1
-3.62346519,0,25,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,info,0,0,0,0,0,0,0,0,phishing_url1
-4.222794209,0,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-4.32593447,4,51,0,TRUE,FALSE,FALSE,85005,3,0,3,77798,20304,asp?ref2000,0,0,3.831658786,0.915216752,0.238856538,0,0,0,phishing_url1
-3.969607339,0,37,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,it,0,0,0,0,0,0,0,0,phishing_url1
-4.109306836,0,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,asp?athf,0,0,0,0,0,0,0,0,phishing_url1
-4.846927461,9,147,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.307441652,6,128,0,TRUE,FALSE,FALSE,1015783,2,1,229,223729,245251,comthe,0,0,0.912245006,0.220252751,0.241440347,0,0,0,phishing_url1
-4.531994455,11,53,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,2020,0,0,0,0,0,0,0,0,phishing_url1
-4.645681351,22,96,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,localdomain_7750cf6fefc9663bc80625ff92d56d42--,0,0,0,0,0,0,0,0,phishing_url1
-4.423626712,0,98,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">t�l�chargez",0,0,0,0,0,0,0,0,phishing_url1
-3.995237891,0,29,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.248104685,7,46,0,TRUE,FALSE,FALSE,1440,1,1,0,1235,460,html,0,0,2.684782609,0.857638889,0.319444444,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.422995053,7,48,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm,0,0,0,0,0,0,0,0,phishing_url1
-4.717930221,10,93,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htm,0,0,0,0,0,1,0,0,phishing_url1
-3.820888851,0,21,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-3.594465637,0,21,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4144,com,0,0,1.300916988,0.535086849,0.411315136,0,0,0,phishing_url1
-4.253317094,8,64,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,plane,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-4.343352177,0,58,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,htm,0,0,0,0,0,0,0,0,phishing_url1
-3.737932272,0,46,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,mx,0,0,0,0,0,0,0,0,phishing_url1
-3.998734235,0,51,0,TRUE,FALSE,FALSE,3306,4,3,33,2417,871,mx,0,0,2.774971297,0.731094979,0.263460375,0,0,0,phishing_url1
-3.78346519,0,25,0,TRUE,FALSE,FALSE,1925,9,0,2,958,402,com,0,0,2.383084577,0.497662338,0.208831169,0,0,0,phishing_url1
-4.462992774,10,63,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com,0,0,0,0,0,0,0,0,phishing_url1
-4.613631939,7,83,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,stm<,0,0,0,0,0,0,0,0,phishing_url1
-5.024911791,23,136,1,TRUE,FALSE,FALSE,0,0,0,0,0,0,"pl?detssl&namesohuyxyjzjgg""",0,0,0,0,0,0,0,0,phishing_url1
-4.004393164,1,45,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,php3?codemailadt-ta,0,0,0,0,0,0,0,0,phishing_url1
-3.787143961,0,19,0,TRUE,FALSE,FALSE,44549,92,19,90,16914,11448,com,0,0,1.477463312,0.379671822,0.256975465,0,0,0,phishing_url1
-4.459987981,8,68,0,TRUE,FALSE,FALSE,3033,2,1,25,1135,813,htmlour,0,0,1.396063961,0.374216947,0.268051434,0,0,0,phishing_url1
-3.594465637,0,21,0,TRUE,FALSE,FALSE,10075,0,3,4,5391,4144,com,0,0,1.300916988,0.535086849,0.411315136,0,0,0,phishing_url1
-4.02346519,0,25,0,TRUE,FALSE,FALSE,2727,2,1,0,2420,705,uk,0,0,3.432624113,0.887422076,0.258525853,0,0,0,phishing_url1
-4.333918899,13,64,0,TRUE,FALSE,FALSE,20393,1,0,13,14352,4926,shtmlon,0,0,2.913520097,0.703770902,0.241553474,0,0,0,phishing_url1
-3.771437029,0,29,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,za,0,0,0,0,0,0,0,0,phishing_url1
-4.109306836,0,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,asp?athf,0,0,0,0,0,0,0,0,phishing_url1
-4.176764892,0,64,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com""",0,0,0,0,0,0,0,0,phishing_url1
-4.418786908,5,53,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,aspx?locationid3,0,0,0,0,0,0,0,0,phishing_url1
-4.501077501,6,120,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"com"">call",0,0,0,0,0,0,0,0,phishing_url1
-4.734804872,7,91,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"intl3dca""><b>all-new",0,0,0,0,0,0,0,0,phishing_url1
-3.895638808,0,36,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,fr,0,0,0,0,0,0,0,0,phishing_url1
-4.111629289,0,43,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,uk,0,0,0,0,0,0,0,0,phishing_url1
-3.546439345,0,20,0,TRUE,FALSE,FALSE,3436,0,4,42,1047,881,com,0,0,1.188422247,0.304714785,0.256402794,0,0,0,phishing_url1
-4.978224344,14,145,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,"html;_ylcx3odmte1yw1jcxj2bf9tazk3mta3mdc2bhnlywntywlsdgfncwrzbgsdbmv3lwnhcnm-"">new",0,0,0,0,0,0,0,0,phishing_url1
-4.389781497,0,62,1,TRUE,FALSE,FALSE,1707,0,1,7,0,415,com,0,0,0,0,0.243116579,0,0,0,phishing_url1
-4.395290012,0,68,1,TRUE,FALSE,FALSE,1707,0,1,7,0,415,com,0,0,0,0,0.243116579,0,0,0,phishing_url1
-1.730105842,0,92,0,TRUE,FALSE,FALSE,0,0,0,0,0,0,com---------------------------------------------------------------------express,0,0,0,0,0,0,0,0,phishing_url1
